trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva,building_IDs
0,24,6,24.06390467356019,26.737671859511323,50.0,"['454310', '259612', '267735', '2098', '473498', '465186']"
0,25,13,34.47600137083328,38.30666818981476,50.0,"['248221', '153002', '327131', '486098', '111132', '215656', '126795', '346726', '519092', '459186', '99499', '42766', '169460']"
0,26,12,38.876437230669666,43.196041367410736,50.0,"['52377', '391468', '129766', '515502', '106794', '213002', '151863', '16760', '412017', '191154', '487751', '95555']"
0,27,4,17.55777699289132,19.50864110321258,25.0,"['202555', '396589', '121143', '119634']"
0,28,13,35.80559553607498,39.78399504008331,50.0,"['22158', '176607', '184561', '514303', '391944', '75607', '381418', '404444', '620', '469666', '371852', '53693', '209412']"
0,29,2,6.808666801769365,7.565185335299295,25.0,"['543210', '160568']"
0,30,12,27.206688797913106,30.229654219903452,50.0,"['208475', '6545', '543603', '216764', '275091', '127663', '97305', '75859', '527237', '544772', '165026', '446349']"
0,31,10,30.057508463675788,33.39723162630643,50.0,"['101380', '414177', '300631', '233698', '345470', '6945', '541074', '10740', '329861', '428666']"
0,32,5,17.927304289539464,19.919226988377183,25.0,"['500895', '422231', '240492', '32833', '493311']"
0,33,7,23.32435903348706,25.91595448165229,50.0,"['147115', '186924', '152328', '163213', '418397', '238996', '507808']"
0,34,4,21.272838831136898,23.636487590152107,25.0,"['8083', '57620', '437803', '179886']"
0,35,8,22.39966410834461,24.888515675938454,25.0,"['125925', '533820', '267376', '15007', '517304', '200374', '428747', '483644']"
0,36,1,5.396751820420352,5.996390911578169,25.0,['293636']
0,37,7,21.738159603107757,24.15351067011973,25.0,"['241676', '364735', '381122', '44738', '312', '241331', '141246']"
0,38,10,35.94487864208734,39.93875404676371,50.0,"['337614', '228624', '77240', '145405', '337903', '139272', '100023', '97512', '436427', '436517']"
0,39,11,38.95175540181563,43.27972822423959,50.0,"['305432', '385325', '192389', '162090', '411518', '114941', '434494', '21595', '497858', '104860', '183304']"
0,40,1,3.1309978859873313,3.4788865399859237,25.0,['302815']
0,41,8,21.89271095535391,24.325234394837675,25.0,"['526989', '261325', '376796', '352319', '67186', '292117', '279', '109561']"
0,42,11,34.134737467604495,37.92748607511611,50.0,"['326187', '539605', '59425', '404817', '517258', '499943', '287709', '431957', '280063', '379782', '64839']"
0,43,11,29.2007459674922,32.445273297213554,50.0,"['417306', '489422', '26402', '299045', '495378', '438056', '515041', '464315', '192800', '96010', '163371']"
0,44,12,39.59532063098549,43.99480070109499,50.0,"['130380', '441278', '336050', '79390', '358737', '85660', '249827', '367483', '290676', '421285', '194635', '193900']"
0,45,9,31.671608417350832,35.190676019278705,50.0,"['349166', '436282', '321516', '407841', '39960', '305045', '111501', '230501', '357027']"
0,46,5,16.986076712682326,18.87341856964703,25.0,"['183875', '517144', '31427', '284293', '361750']"
0,47,9,24.114743966718052,26.794159963020057,50.0,"['268292', '160880', '361607', '173392', '159349', '60725', '140441', '309544', '401027']"
0,48,4,13.41212423220345,14.902360258003833,25.0,"['31382', '398312', '544508', '68863']"
0,49,10,41.90306726364419,46.55896362627132,50.0,"['40454', '396742', '180871', '317423', '440204', '13050', '216421', '237962', '494604', '136477']"
0,50,3,30.829860594359708,34.25540066039967,50.0,"['301874', '472992', '352165']"
0,51,8,26.615172766364907,29.572414184849897,50.0,"['275680', '193154', '263068', '49559', '248997', '525441', '325789', '89230']"
0,52,6,25.52810614691351,28.364562385459458,50.0,"['95159', '151790', '60197', '253224', '279405', '215510']"
0,53,5,19.91076195545744,22.123068839397153,25.0,"['522556', '320667', '470251', '341616', '111557']"
0,54,12,37.2736329122985,41.41514768033167,50.0,"['203733', '407592', '173050', '402638', '261802', '106564', '385476', '214106', '283566', '492549', '318102', '302838']"
0,55,6,21.828700351751106,24.254111501945673,25.0,"['213568', '506224', '389744', '219611', '277908', '155532']"
0,56,9,33.72755111258626,37.47505679176251,50.0,"['471083', '269943', '464312', '300418', '504397', '27832', '524907', '241758', '157218']"
0,57,1,8.304250232389785,9.226944702655317,25.0,['30686']
0,58,10,28.69201589384011,31.880017659822343,50.0,"['319626', '292676', '111433', '79849', '269586', '256260', '255345', '528850', '420097', '240212']"
0,59,1,3.720057628978008,4.13339736553112,25.0,['379880']
0,60,8,20.745897381639367,23.050997090710407,25.0,"['249134', '378673', '196305', '320013', '350164', '263662', '203949', '487621']"
