trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
793,2,10,60.597640372116,67.33071152457333,75.0
793,3,6,30.28134022436324,33.64593358262582,50.0
793,4,7,81.97685947184756,91.08539941316396,
794,1,11,62.32860488366333,69.2540054262926,75.0
794,2,10,63.736473533717714,70.81830392635301,75.0
794,3,6,93.5994083205514,103.99934257839044,
795,1,5,63.520483587456205,70.57831509717356,75.0
795,2,6,88.45435935734503,98.28262150816114,
795,3,9,51.53448721784642,57.26054135316269,75.0
795,4,2,17.93720861394215,19.930231793269055,25.0
795,5,1,7.703845063527433,8.559827848363815,25.0
795,6,4,30.190582981349618,33.54509220149957,50.0
796,1,3,26.275882763262576,29.195425292513974,50.0
796,2,1,16.69485275501319,18.5498363944591,25.0
796,3,8,86.3817026339656,95.97966959329511,
796,4,7,44.09410520007464,48.99345022230515,50.0
796,5,5,26.861254771170458,29.845838634633843,50.0
796,6,3,60.35050939011671,67.05612154457413,75.0
797,1,9,74.03330657406589,82.25922952673987,
797,2,7,73.63880671598962,81.82089635109958,
797,3,2,35.83253898248861,39.813932202765116,50.0
797,4,4,32.53467004029798,36.14963337810887,50.0
797,5,5,25.87095090471065,28.745501005234054,50.0
798,1,2,25.68960854921487,28.544009499127633,50.0
798,2,8,57.317166499427664,63.685740554919626,75.0
798,3,6,54.43896951514712,60.48774390571902,75.0
798,4,7,81.40261400912043,90.4473488990227,
798,5,4,18.87910375068765,20.9767819452085,25.0
799,1,4,31.078170766227966,34.531300851364406,50.0
799,2,12,103.50120651591111,115.00134057323456,
799,3,11,83.52054985534909,92.80061095038788,
800,1,4,63.44817104354152,70.49796782615725,75.0
800,2,2,17.546748555564715,19.496387283960793,25.0
800,3,5,50.0504451744406,55.61160574937844,75.0
800,4,10,87.8580366270237,97.620040696693,
800,5,6,32.38083492319679,35.97870547021865,50.0
801,1,10,94.98454865806279,105.53838739784754,
801,2,12,74.65023391236402,82.94470434707112,
801,3,4,26.53650611124951,29.485006790277232,50.0
801,4,1,29.908809568926095,33.2320106321401,50.0
802,1,7,63.26805129745186,70.29783477494651,75.0
802,2,7,51.184329690447115,56.87147743383012,75.0
802,3,1,13.917712112415307,15.464124569350341,25.0
802,4,3,28.198161346157242,31.33129038461916,50.0
802,5,3,46.15340506772786,51.281561186364286,75.0
802,6,3,21.655034955278893,24.06114995030988,25.0
802,7,2,30.940201794803045,34.378001994225606,50.0
802,8,1,10.633828825079863,11.815365361199849,25.0
803,1,11,113.92518221021119,126.58353578912354,
803,2,4,46.770615709112874,51.96735078790319,75.0
803,3,6,32.647267938958265,36.27474215439807,50.0
803,4,6,34.97417953802783,38.86019948669759,50.0
804,1,12,98.15279829375311,109.05866477083678,
804,2,11,83.07860585227249,92.30956205808054,
804,3,4,31.312326360349985,34.791473733722206,50.0
805,1,5,29.33165752100248,32.590730578891645,50.0
805,2,11,122.16460332461921,135.73844813846577,
805,3,1,11.449525259505114,12.72169473278346,25.0
805,4,6,32.734353462288226,36.37150384698692,50.0
805,5,3,34.48056884666062,38.31174316295624,50.0
805,6,1,15.920816003522313,17.689795559469236,25.0
806,1,11,110.6617141289889,122.957460143321,
806,2,11,68.1732322411973,75.74803582355256,
806,3,5,32.762716693954616,36.40301854883846,50.0
807,1,1,17.141314318934338,19.04590479881593,25.0
807,2,5,50.03164598190231,55.59071775766923,75.0
807,3,7,88.98036962276718,98.8670773586302,
807,4,9,41.41653693849912,46.01837437611013,50.0
807,5,4,29.256805944871438,32.50756216096826,50.0
807,6,1,22.08132890766667,24.53480989740741,25.0
808,1,12,98.3196204645658,109.24402273840644,
808,2,5,61.28449818468473,68.09388687187192,75.0
808,3,6,34.554334272730756,38.393704747478616,50.0
808,4,3,22.89384131035487,25.437601455949853,50.0
808,5,1,22.08132890766667,24.53480989740741,25.0
809,1,11,48.55174977601766,53.94638864001962,75.0
809,2,2,23.579615366983482,26.199572629981645,50.0
809,3,4,47.83033395931163,53.144815510346255,75.0
809,4,8,86.70991817783715,96.34435353093016,
809,5,2,46.44408468927515,51.60453854363905,75.0
810,1,2,32.695977131523065,36.32886347947007,50.0
810,2,3,22.49087892895714,24.989865476619045,25.0
810,3,4,62.649244862648985,69.61027206960998,75.0
810,4,2,18.05391464823952,20.059905164710578,25.0
810,5,12,85.67251636039603,95.19168484488448,
810,6,1,11.409086216090646,12.67676246232294,25.0
810,7,3,21.521672848856625,23.912969832062917,25.0
811,1,8,62.7847549400137,69.76083882223745,75.0
811,2,10,74.8373023202236,83.15255813358178,
811,3,5,45.37125461999278,50.41250513332531,75.0
811,4,4,55.98853767375614,62.20948630417349,75.0
812,1,12,86.90061726856506,96.55624140951673,
812,2,6,42.0046631014151,46.671847890461216,50.0
812,3,9,96.71959110679632,107.4662123408848,
813,1,12,78.2826386092641,86.980709565849,
813,2,8,85.00766329828042,94.45295922031157,
813,3,4,32.30831779524748,35.89813088360831,50.0
813,4,2,16.792524167566008,18.658360186184453,25.0
813,5,1,31.605586987184683,35.11731887464965,50.0
814,1,5,81.14434459566512,90.16038288407235,
814,2,8,61.271888940834096,68.07987660092677,75.0
814,3,7,50.0046557924321,55.56072865825789,75.0
814,4,3,25.225544416694532,28.028382685216148,50.0
814,5,3,18.346290923300455,20.38476769255606,25.0
814,6,1,11.409086216090646,12.67676246232294,25.0
815,1,1,10.61911050464813,11.799011671831256,25.0
815,2,7,88.4573671221364,98.28596346904044,
815,3,4,29.286078138550426,32.540086820611585,50.0
815,4,6,46.95870770652499,52.17634189613888,75.0
815,5,2,23.327330220676025,25.919255800751138,50.0
815,6,2,18.053748412508366,20.05972045834263,25.0
815,7,4,32.52455615277354,36.13839572530394,50.0
815,8,1,29.908809568926095,33.2320106321401,50.0
816,1,3,25.09936432122025,27.88818257913361,50.0
816,2,6,62.25562109380265,69.17291232644739,75.0
816,3,2,17.93720861394215,19.930231793269055,25.0
816,4,5,33.725883447571526,37.47320383063503,50.0
816,5,8,94.50403946900039,105.00448829888931,
816,6,3,25.678938399377678,28.532153777086307,50.0
817,1,6,47.39770403485862,52.66411559428735,75.0
817,2,2,15.689032773403667,17.432258637115186,25.0
817,3,5,65.3662193194607,72.62913257717855,75.0
817,4,4,30.25683289213905,33.618703213487834,50.0
817,5,3,36.86018315361368,40.95575905957076,50.0
817,6,2,22.940568243232974,25.489520270258858,50.0
817,7,5,57.99482322757717,64.43869247508574,75.0
818,1,4,27.04600472155463,30.051116357282922,50.0
818,2,3,54.88766986218125,60.98629984686805,75.0
818,3,4,21.708343100563596,24.12038122284844,25.0
818,4,8,52.31037107329688,58.12263452588542,75.0
818,5,6,74.61210564032127,82.90233960035697,
818,6,2,28.276121501179126,31.417912779087917,50.0
819,1,12,93.70720568666599,104.11911742962887,
819,2,7,71.45844291775178,79.39826990861309,
819,3,3,26.14750961709268,29.05278846343631,50.0
819,4,5,34.70368847076619,38.559653856406875,50.0
820,1,6,51.86619124403191,57.62910138225767,75.0
820,2,2,43.303747404093585,48.11527489343732,50.0
820,3,6,50.29632665034458,55.88480738927176,75.0
820,4,12,89.33643236285232,99.26270262539147,
820,5,1,16.69485275501319,18.5498363944591,25.0
821,1,5,44.62235999437612,49.58039999375124,50.0
821,2,8,39.49100361685461,43.87889290761623,50.0
821,3,4,82.26705144799557,91.40783494221729,
821,4,10,71.10130657873857,79.00145175415396,
822,1,2,20.730947910145467,23.034386566828296,25.0
822,2,9,99.96695482593475,111.07439425103861,
822,3,3,18.793381785022525,20.881535316691693,25.0
822,4,4,42.59868198901914,47.331868876687935,50.0
822,5,9,58.644654999121954,65.16072777680218,75.0
823,1,6,45.93745027216412,51.04161141351569,75.0
823,2,1,16.69485275501319,18.5498363944591,25.0
823,3,5,53.55624159995837,59.506935111064855,75.0
823,4,7,68.27801220708089,75.86445800786765,
823,5,8,56.96437476947258,63.29374974385842,75.0
824,1,8,77.0954947348559,85.66166081650655,
824,2,11,111.45003444008347,123.83337160009275,
824,3,8,37.02175258231237,41.13528064701374,50.0
825,1,4,30.04004058281251,33.37782286979168,50.0
825,2,6,49.8402412068988,55.37804578544311,75.0
825,3,9,68.30508537161678,75.89453930179643,
825,4,8,92.59289223080603,102.88099136756225,
826,1,3,33.81458907403249,37.571765637813876,50.0
826,2,12,64.8539623615347,72.05995817948299,75.0
826,3,3,29.443046455238843,32.714496061376494,50.0
826,4,3,43.42217858764627,48.24686509738474,50.0
826,5,3,23.15537960343002,25.72819955936669,50.0
826,6,3,57.753925860835835,64.17102873426204,75.0
827,1,10,100.98486132003053,112.2054014667006,
827,2,2,19.774101234390656,21.971223593767395,25.0
827,3,3,18.348080986351462,20.386756651501624,25.0
827,4,4,31.40568832475447,34.89520924972719,50.0
827,5,8,78.14170246048491,86.82411384498323,
828,1,6,77.61288590494478,86.23653989438309,
828,2,9,72.46868087569428,80.5207565285492,
828,3,5,50.115850413411344,55.68427823712371,75.0
828,4,7,34.36020643997113,38.178007155523474,50.0
829,1,1,10.61911050464813,11.799011671831256,25.0
829,2,7,38.060341864660565,42.28926873851174,50.0
829,3,1,29.908809568926095,33.2320106321401,50.0
829,4,3,39.770059988473065,44.18895554274785,50.0
829,5,11,103.43643733968328,114.92937482187031,
829,6,4,27.26273482438161,30.29192758264623,50.0
830,1,3,26.767768967775353,29.74196551975039,50.0
830,2,5,37.23062962454959,41.36736624949955,50.0
830,3,11,103.43926767728722,114.93251964143025,
830,4,8,58.51887630775393,65.02097367528214,75.0
831,1,7,70.53319809282209,78.37022010313565,
831,2,10,78.95368276823554,87.72631418692838,
831,3,7,43.405023934310826,48.22780437145647,50.0
831,4,3,40.23837533621783,44.70930592913092,50.0
832,1,1,10.33080549723244,11.47867277470271,25.0
832,2,2,18.05391464823952,20.059905164710578,25.0
832,3,10,80.7529126575429,89.725458508381,
832,4,8,85.40168994808859,94.89076660898732,
832,5,6,37.977006283943396,42.19667364882599,50.0
833,1,3,48.83288381719708,54.25875979688564,75.0
833,2,9,79.16344121456387,87.95937912729319,
833,3,8,51.00613106983028,56.673478966478086,75.0
833,4,6,55.746168888837715,61.94018765426413,75.0
833,5,1,16.69485275501319,18.5498363944591,25.0
834,1,6,39.786443927680345,44.20715991964483,50.0
834,2,1,12.795434556626097,14.217149507362329,25.0
834,3,1,10.33080549723244,11.47867277470271,25.0
834,4,2,35.83253898248861,39.813932202765116,50.0
834,5,3,89.14598766304789,99.05109740338654,
834,6,3,26.62230360260151,29.5803373362239,50.0
834,7,6,35.494246527101105,39.438051696779006,50.0
834,8,5,28.438905468490717,31.598783853878572,50.0
835,1,9,42.43508047953628,47.15008942170698,50.0
835,2,2,32.92785716248476,36.5865079583164,50.0
835,3,4,33.029310799661054,36.699234221845614,50.0
835,4,1,8.579319092707957,9.532576769675508,25.0
835,5,4,43.54676526576694,48.38529473974105,50.0
835,6,7,91.22910404254445,101.36567115838272,
836,1,11,87.12762943864706,96.80847715405228,
836,2,10,58.949254795489,65.49917199498778,75.0
836,3,6,77.76153986143791,86.40171095715323,
837,1,5,40.45701746050525,44.95224162278361,50.0
837,2,11,89.32166606662297,99.24629562958107,
837,3,9,76.858748224774,85.39860913863778,
837,4,2,17.548097160327686,19.497885733697427,25.0
838,1,12,87.60467982996336,97.33853314440373,
838,2,11,84.7412783795465,94.15697597727389,
838,3,3,37.682237535646564,41.86915281738507,50.0
838,4,1,12.41043516524736,13.7893724058304,25.0
839,1,1,29.908809568926095,33.2320106321401,50.0
839,2,3,21.5373022656391,23.930335850710108,25.0
839,3,5,36.320321425123524,40.35591269458169,50.0
839,4,5,55.1198165835004,61.24424064833378,75.0
839,5,1,11.425032338415557,12.694480376017285,25.0
839,6,12,89.7295547508247,99.69950527869412,
840,1,8,55.662286799979846,61.84698533331094,75.0
840,2,9,91.24938244955459,101.38820272172731,
840,3,3,19.16498330105932,21.29442589006591,25.0
840,4,2,29.670273455770676,32.96697050641186,50.0
840,5,5,48.469571290011984,53.855079211124426,75.0
841,1,11,116.93170034308616,129.92411149231796,
841,2,10,53.30889854635286,59.23210949594762,75.0
841,3,6,43.10352232719094,47.892802585767704,50.0
842,1,10,74.52620903645655,82.80689892939617,
842,2,10,74.07443561360745,82.30492845956383,
842,3,7,61.60504191478687,68.45004657198541,75.0
843,1,8,57.63449178135491,64.03832420150546,75.0
843,2,8,59.959211602354706,66.62134622483856,75.0
843,3,8,96.07556091829385,106.75062324254871,
843,4,3,24.149981218673066,26.833312465192293,50.0
844,1,12,69.00861608763724,76.6762400973747,
844,2,9,56.940905273561626,63.26767252617958,75.0
844,3,5,72.15010948817964,80.1667883201996,
844,4,1,31.605586987184683,35.11731887464965,50.0
845,1,3,25.243956068951263,28.048840076612514,50.0
845,2,7,45.181567642543634,50.20174182504848,75.0
845,3,11,125.41426630428117,139.34918478253462,
845,4,6,46.2558424596385,51.395380510709444,75.0
846,1,8,52.79235595096226,58.65817327884695,75.0
846,2,6,34.173670297628504,37.970744775142784,50.0
846,3,3,26.388437551885072,29.320486168761192,50.0
846,4,10,116.44144399542242,129.37938221713603,
847,1,7,76.38155850209523,84.86839833566137,
847,2,6,35.521072068172785,39.46785785352532,50.0
847,3,9,59.35363426560597,65.94848251733997,75.0
847,4,5,58.635898735806215,65.15099859534024,75.0
848,1,4,32.970509921303005,36.633899912558896,50.0
848,2,12,79.05216765848304,87.83574184275894,
848,3,4,35.55414715480006,39.50460794977785,50.0
848,4,5,58.84272086351742,65.3808009594638,75.0
848,5,2,39.9313661789967,44.36818464332966,50.0
849,1,8,70.9253596947993,78.80595521644366,
849,2,6,62.861934652069046,69.84659405785449,75.0
849,3,12,80.88094220965668,89.8677135662852,
849,4,1,12.795434556626097,14.217149507362329,25.0
850,1,4,46.577977663183546,51.75330851464838,75.0
850,2,3,37.94477403752548,42.160860041694974,50.0
850,3,10,59.91397708505269,66.57108565005855,75.0
850,4,8,76.06111098378253,84.51234553753613,
850,5,2,14.936533095123636,16.596147883470707,25.0
851,1,3,74.83695765005376,83.1521751667264,
851,2,10,85.45257734228484,94.94730815809426,
851,3,7,33.231770093880094,36.924188993200104,50.0
851,4,7,42.45510882543003,47.1723431393667,50.0
852,1,2,23.746709131940648,26.38523236882294,50.0
852,2,3,24.986046806015924,27.76227422890658,50.0
852,3,7,86.20457079350652,95.78285643722947,
852,4,10,74.28889376594076,82.54321529548973,
852,5,3,25.854893014866057,28.72765890540673,50.0
852,6,2,19.54825319894465,21.72028133216072,25.0
853,1,6,37.68288414143833,41.86987126826481,50.0
853,2,1,29.908809568926095,33.2320106321401,50.0
853,3,9,51.097100996271045,56.77455666252338,75.0
853,4,6,67.91091531976463,75.45657257751625,
853,5,5,65.76660400045628,73.07400444495143,75.0
854,1,7,41.36105773416687,45.95673081574097,50.0
854,2,8,37.866714994168,42.074127771297775,50.0
854,3,10,125.65285492750886,139.6142832527876,
854,4,2,20.53390869646575,22.815454107184166,25.0
855,1,2,51.37584255878555,57.08426950976172,75.0
855,2,4,44.530230542113145,49.47803393568127,50.0
855,3,1,9.143960032281315,10.159955591423683,25.0
855,4,4,31.184195954979444,34.64910661664383,50.0
855,5,8,45.98706057336149,51.09673397040165,75.0
855,6,1,10.633828825079863,11.815365361199849,25.0
855,7,1,29.908809568926095,33.2320106321401,50.0
855,8,6,45.240472235149085,50.26719137238787,75.0
856,1,1,17.141314318934338,19.04590479881593,25.0
856,2,5,60.63583001173802,67.37314445748669,75.0
856,3,5,26.503860007947885,29.448733342164317,50.0
856,4,2,26.59575533310803,29.55083925900892,50.0
856,5,8,83.47803249155919,92.75336943506576,
856,6,3,29.954389478672763,33.28265497630307,50.0
856,7,3,30.515784322649782,33.90642702516642,50.0
857,1,4,54.42774369100393,60.47527076778215,75.0
857,2,6,41.02930826214434,45.58812029127149,50.0
857,3,6,71.78250790525452,79.75834211694946,
857,4,7,56.15983283463125,62.39981426070139,75.0
857,5,1,10.534539891060303,11.705044323400337,25.0
857,6,3,33.67168750709954,37.41298611899949,50.0
858,1,6,67.17567395822756,74.63963773136396,75.0
858,2,7,69.50291315108367,77.22545905675963,
858,3,9,58.85119567554335,65.39021741727039,75.0
858,4,5,31.717844205382995,35.242049117092215,50.0
859,1,9,83.07336532045574,92.30373924495082,
859,2,2,26.60881856475836,29.56535396084262,50.0
859,3,5,31.849848259031358,35.38872028781262,50.0
859,4,11,89.29639308622542,99.21821454025047,
860,1,8,58.12956599237631,64.5884066581959,75.0
860,2,9,61.69515751142262,68.5501750126918,75.0
860,3,2,47.19000915935802,52.4333435103978,75.0
860,4,4,32.975678864780996,36.639643183089994,50.0
860,5,4,41.36532405983854,45.961471177598376,50.0
861,1,1,9.143960032281315,10.159955591423683,25.0
861,2,12,72.22239994046328,80.2471110449592,
861,3,7,69.62848048621844,77.36497831802048,
861,4,2,26.59575533310803,29.55083925900892,50.0
861,5,5,47.73578132531322,53.0397570281258,75.0
862,1,12,69.883968767948,77.64885418660889,
862,2,8,56.418183382599324,62.68687042511036,75.0
862,3,7,83.15764926202846,92.3973880689205,
863,1,11,113.0951504791106,125.66127831012288,
863,2,5,48.57894577126833,53.97660641252037,75.0
863,3,2,16.744509664584083,18.60501073842676,25.0
863,4,1,10.61911050464813,11.799011671831256,25.0
863,5,8,44.61245366598786,49.56939296220873,50.0
864,1,2,23.44972429710412,26.055249219004576,50.0
864,2,6,48.502914137347766,53.89212681927529,75.0
864,3,11,67.73030544859937,75.25589494288819,
864,4,2,19.20809148844947,21.342323876054966,25.0
864,5,6,92.41403214633847,102.68225794037608,
865,1,12,117.93829301598043,131.0425477955338,
865,2,7,56.158855399087656,62.39872822120851,75.0
865,3,8,44.34610817951733,49.273453532797035,50.0
866,1,5,45.0957072812091,50.10634142356567,75.0
866,2,3,30.986004691037053,34.42889410115228,50.0
866,3,8,93.2538783611957,103.61542040132855,
866,4,1,22.08132890766667,24.53480989740741,25.0
866,5,10,48.27245764746982,53.636064052744246,75.0
867,1,1,45.833742305110356,50.9263803390115,75.0
867,2,12,96.11340002093955,106.79266668993283,
867,3,7,46.85180371916974,52.057559687966375,75.0
867,4,4,22.57390879293618,25.0821208810402,50.0
867,5,3,29.443046455238843,32.714496061376494,50.0
868,1,7,68.3275741830953,75.91952687010588,
868,2,7,33.78926312467988,37.54362569408875,50.0
868,3,7,51.32681654972497,57.02979616636107,75.0
868,4,6,79.09455896881289,87.88284329868098,
869,1,1,17.141314318934338,19.04590479881593,25.0
869,2,11,99.00516452872988,110.00573836525541,
869,3,1,45.833742305110356,50.9263803390115,75.0
869,4,1,9.961057106092728,11.06784122899192,25.0
869,5,2,31.862474803146213,35.40274978127357,50.0
869,6,5,31.653179036418244,35.1701989293536,50.0
869,7,6,39.89964964023041,44.332944044700454,50.0
870,1,1,12.41043516524736,13.7893724058304,25.0
870,2,2,17.056015742125197,18.95112860236133,25.0
870,3,4,28.384896552452787,31.538773947169762,50.0
870,4,1,10.61911050464813,11.799011671831256,25.0
870,5,5,49.67804535639731,55.19782817377479,75.0
870,6,5,45.028666455897536,50.031851617663925,75.0
870,7,9,85.22749880534587,94.69722089482875,
871,1,1,8.579319092707957,9.532576769675508,25.0
871,2,5,43.86113274068548,48.73459193409497,50.0
871,3,5,32.72689836188895,36.36322040209883,50.0
871,4,5,67.99048348310018,75.54498164788909,
871,5,10,86.3341840005615,95.92687111173501,
871,6,1,13.917712112415307,15.464124569350341,25.0
872,1,10,97.42517226485874,108.2501914053986,
872,2,12,80.19352745341173,89.1039193926797,
872,3,1,15.920816003522313,17.689795559469236,25.0
872,4,4,34.91323376997835,38.792481966642605,50.0
873,1,3,31.35740688111158,34.84156320123509,50.0
873,2,8,65.98681590224142,73.31868433582379,75.0
873,3,1,18.03444663949513,20.038274043883476,25.0
873,4,7,59.46794348355847,66.07549275950942,75.0
873,5,5,61.286074316734876,68.09563812970542,75.0
873,6,3,17.545287096147916,19.494763440164352,25.0
874,1,8,93.46822316846851,103.85358129829834,
874,2,3,33.02828209522022,36.69809121691136,50.0
874,3,1,7.703845063527433,8.559827848363815,25.0
874,4,6,51.48518771666055,57.20576412962283,75.0
874,5,1,9.961057106092728,11.06784122899192,25.0
874,6,1,10.633828825079863,11.815365361199849,25.0
874,7,6,54.19540401789605,60.217115575440054,75.0
874,8,1,9.143960032281315,10.159955591423683,25.0
875,1,11,107.95445140901734,119.94939045446371,
875,2,4,30.04290685564291,33.38100761738101,50.0
875,3,6,64.74756412628454,71.94173791809393,75.0
875,4,6,37.90466590140497,42.116295446005516,50.0
876,1,5,48.98742882628138,54.430476473645975,75.0
876,2,6,48.614707896921075,54.01634210769008,75.0
876,3,2,52.88049742452095,58.756108249467715,75.0
876,4,8,51.579438596228734,57.31048732914304,75.0
876,5,6,58.377221147306436,64.8635790525627,75.0
877,1,5,71.62073167377707,79.57859074864119,
877,2,4,31.581471646615135,35.090524051794596,50.0
877,3,5,53.52661163383914,59.47401292648793,75.0
877,4,7,48.55812896767651,53.95347663075167,75.0
877,5,6,47.67964280770791,52.97738089745323,75.0
878,1,3,29.393306908328423,32.65922989814269,50.0
878,2,9,65.12799581457554,72.36443979397282,75.0
878,3,10,61.87288281770753,68.74764757523059,75.0
878,4,5,70.99410695744194,78.88234106382438,
879,1,10,95.59101780286362,106.2122420031818,
879,2,8,36.36382967911813,40.40425519902015,50.0
879,3,7,72.02194294139284,80.02438104599204,
879,4,2,21.35962398744126,23.7329155416014,25.0
880,1,3,23.175307497572785,25.75034166396976,50.0
880,2,7,54.540303595823765,60.60033732869307,75.0
880,3,11,86.45955571848366,96.06617302053739,
880,4,6,65.83059527826066,73.14510586473406,75.0
881,1,10,70.01055789532342,77.78950877258157,
881,2,4,33.98411599093022,37.76012887881136,50.0
881,3,3,21.82687428664874,24.25208254072082,25.0
881,4,6,29.589178177249337,32.87686464138815,50.0
881,5,4,90.47987827568741,100.53319808409712,
882,1,6,49.24518632172652,54.71687369080725,75.0
882,2,11,77.4962713869426,86.10696820771399,
882,3,1,17.149614713298867,19.055127459220962,25.0
882,4,6,73.46817308725913,81.63130343028793,
882,5,3,23.31566741315892,25.90629712573213,50.0
883,1,8,53.221483271740034,59.13498141304448,75.0
883,2,11,78.05997742032886,86.73330824480985,
883,3,8,80.7950591512012,89.77228794577911,
884,1,4,46.74864404900064,51.94293783222293,75.0
884,2,3,32.36591245555522,35.96212495061691,50.0
884,3,12,58.89434455828719,65.4381606203191,75.0
884,4,6,83.01651833808097,92.24057593120108,
884,5,2,16.964002810741192,18.84889201193466,25.0
885,1,7,56.791634470268264,63.10181607807585,75.0
885,2,4,26.754078256332726,29.726753618147473,50.0
885,3,9,87.43295604597,97.14772893996667,
885,4,7,63.71508027709603,70.79453364121781,75.0
886,1,4,36.34926039835146,40.3880671092794,50.0
886,2,10,85.65239066823591,95.16932296470657,
886,3,7,45.68802835964975,50.76447595516639,75.0
886,4,6,59.21498223197386,65.79442470219318,75.0
887,1,9,44.85583585391698,49.83981761546331,50.0
887,2,5,57.801937403911644,64.22437489323517,75.0
887,3,6,39.893294853388845,44.32588317043205,50.0
887,4,7,97.34475847733633,108.16084275259591,
888,1,5,71.0038579948874,78.89317554987488,
888,2,10,76.97033938648684,85.52259931831871,
888,3,3,41.841727833533625,46.49080870392625,50.0
888,4,9,47.57786810562418,52.86429789513797,75.0
889,1,5,41.476135747663115,46.084595275181236,50.0
889,2,5,34.90985576832942,38.788728631477134,50.0
889,3,7,75.9898425086773,84.43315834297478,
889,4,1,7.703845063527433,8.559827848363815,25.0
889,5,6,54.52337704318349,60.58153004798165,75.0
889,6,3,29.838221020539226,33.15357891171025,50.0
890,1,7,47.73631267809113,53.040347420101256,75.0
890,2,10,99.88343297512398,110.98159219458219,
890,3,6,59.41192128058306,66.01324586731451,75.0
890,4,3,20.70092549179303,23.001028324214477,25.0
890,5,1,7.703845063527433,8.559827848363815,25.0
891,1,3,24.236603124899688,26.92955902766632,50.0
891,2,5,35.728420575173516,39.698245083526125,50.0
891,3,6,65.17467207604163,72.41630230671292,75.0
891,4,4,55.80127034008095,62.00141148897883,75.0
891,5,2,17.22969692545643,19.14410769495159,25.0
891,6,3,21.410349607261818,23.78927734140202,25.0
891,7,4,48.245076934686956,53.60564103854106,75.0
892,1,1,12.795434556626097,14.217149507362329,25.0
892,2,8,53.97019125531746,59.966879172574956,75.0
892,3,8,90.84291812252228,100.93657569169142,
892,4,7,37.25707308005571,41.39674786672857,50.0
892,5,2,21.21051321084584,23.56723690093982,25.0
892,6,1,29.908809568926095,33.2320106321401,50.0
893,1,9,84.46330890630993,93.84812100701103,
893,2,2,21.073222247548923,23.41469138616547,25.0
893,3,10,86.91048367606442,96.56720408451602,
893,4,6,37.34298622560355,41.49220691733728,50.0
894,1,4,32.15122551525738,35.72358390584153,50.0
894,2,6,37.72819390646013,41.92021545162236,50.0
894,3,11,108.54222041596196,120.60246712884663,
894,4,6,51.87756994852077,57.6417443872453,75.0
895,1,3,22.299210355662783,24.77690039518087,25.0
895,2,8,44.94322728573231,49.93691920636923,50.0
895,3,7,55.26884425170017,61.409826946333524,75.0
895,4,9,106.81652360861335,118.6850262317926,
896,1,5,44.633796128013294,49.593106808903656,50.0
896,2,6,91.89454947388384,102.10505497098204,
896,3,8,47.925742687016964,53.25082520779662,75.0
896,4,8,59.546523317652145,66.16280368628016,75.0
897,1,4,49.173176651749095,54.63686294638788,75.0
897,2,10,88.16310264390228,97.9590029376692,
897,3,8,50.04890089890466,55.60988988767185,75.0
897,4,3,37.847402057686885,42.05266895298543,50.0
897,5,2,17.101294642436144,19.001438491595717,25.0
898,1,6,67.92627200015653,75.47363555572947,
898,2,12,77.2841202227001,85.87124469188899,
898,3,9,78.83282337654437,87.59202597393819,
899,1,12,63.805569290108416,70.89507698900935,75.0
899,2,6,49.97705385615858,55.53005984017619,75.0
899,3,5,39.64543745474222,44.05048606082469,50.0
899,4,1,31.605586987184683,35.11731887464965,50.0
899,5,3,65.97719785034684,73.30799761149649,75.0
900,1,8,42.58943938046475,47.3215993116275,50.0
900,2,8,93.26059579670688,103.6228842185632,
900,3,5,61.16624516097626,67.96249462330695,75.0
900,4,6,37.777391550763454,41.97487950084828,50.0
901,1,5,29.34443421420592,32.60492690467324,50.0
901,2,8,53.33892857560929,59.26547619512143,75.0
901,3,5,44.07765847088767,48.97517607876408,50.0
901,4,6,72.68401704173543,80.76001893526158,
901,5,3,51.17463279942236,56.86070311046929,75.0
902,1,10,52.972443376049846,58.85827041783316,75.0
902,2,6,27.326206404960946,30.362451561067715,50.0
902,3,10,137.33156991943218,152.59063324381353,
902,4,1,8.579319092707957,9.532576769675508,25.0
903,1,4,47.38978640348952,52.65531822609947,75.0
903,2,1,10.534539891060303,11.705044323400337,25.0
903,3,12,86.65241735860742,96.28046373178603,
903,4,1,9.961057106092728,11.06784122899192,25.0
903,5,3,41.10993229343356,45.67770254825951,50.0
903,6,6,41.822906143703484,46.469895715226095,50.0
904,1,11,63.564453771431154,70.62717085714573,75.0
904,2,4,95.21676514915404,105.79640572128227,
904,3,11,59.39596351857335,65.99551502063706,75.0
904,4,1,11.425032338415557,12.694480376017285,25.0
905,1,7,45.56223672526019,50.624707472511325,75.0
905,2,6,66.213596371545,73.57066263505,75.0
905,3,12,106.56650028202333,118.40722253558147,
905,4,2,13.920491998115466,15.467213331239407,25.0
906,1,7,70.19336083954951,77.99262315505501,
906,2,5,43.73993099324392,48.59992332582657,50.0
906,3,3,45.146864024287694,50.163182249208546,75.0
906,4,2,33.53581923238787,37.26202136931986,50.0
906,5,10,57.4003245518726,63.77813839096955,75.0
907,1,2,24.135902885687724,26.817669872986357,50.0
907,2,6,97.94748489252696,108.8305387694744,
907,3,6,39.69746992693493,44.108299918816584,50.0
907,4,5,38.31616903228609,42.57352114698455,50.0
907,5,8,43.61564963523033,48.461832928033694,50.0
